HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid
Colby College,Bates College,1,8,"Doherty, Hugh ","Nambiar, Anirudh ",1/25/17,94185,CSA Men,4,"9-11,11-8,11-13,12-10,11-9",Colby College,Bates College,18548,18547
Colby College,Bates College,1,8,"Burt, Spencer S","Pepi, William ",1/25/17,94185,CSA Men,5,"11-8,6-11,11-9,11-7",Bates College,Colby College,18548,18547
Colby College,Bates College,1,8,"Cannon, Coley ","Brodo, Jason D.",1/25/17,94185,CSA Men,6,"11-4,11-3,11-6",Bates College,Colby College,18548,18547
Colby College,Bates College,1,8,"Bonnell, Graham ","Epstein, Matthew ",1/25/17,94185,CSA Men,7,"12-10,7-11,8-11,13-11,11-5",Bates College,Colby College,18548,18547
Colby College,Bates College,1,8,"Ames, Carlos J.","Hitt, Sam ",1/25/17,94185,CSA Men,8,"5-11,11-7,11-7,11-9",Bates College,Colby College,18548,18547
Colby College,Bates College,1,8,"Abbott, McLeod ","Beauregard, Charlie ",1/25/17,94185,CSA Men,9,"11-8,11-6,11-3",Bates College,Colby College,18548,18547
Colby College,Bates College,1,8,"Foulkes, Creighton K.","Beacham, Andrew J.",1/25/17,94185,CSA Men,10,"11-5,11-5,11-7",Bates College,Colby College,18548,18547
University of Pennsylvania,Naval Academy,7,2,"Tarek, Karim ","Herold, Jack ",1/25/17,94267,CSA Men,1,"11-3,13-11,4-11,13-11",University of Pennsylvania,Naval Academy,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Hsue, Derek ","Ubina, Senen A.",1/25/17,94267,CSA Men,2,"9-11,11-3,11-4,11-4",University of Pennsylvania,Naval Academy,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Murphy, Hayes ","Davis, Owen ",1/25/17,94267,CSA Men,3,"11-6,11-5,11-9",University of Pennsylvania,Naval Academy,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Watson, James B.","Sweeney, Dylan F.",1/25/17,94267,CSA Men,4,"11-6,11-4,11-9",University of Pennsylvania,Naval Academy,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Yacobucci, David M","Walker, William M.",1/25/17,94267,CSA Men,5,"11-2,11-8,11-5",University of Pennsylvania,Naval Academy,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Kacergis, Michael P","Reed, Max D",1/25/17,94267,CSA Men,6,"6-11,11-7,11-3,11-0",Naval Academy,University of Pennsylvania,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Kjorlien, James O","Lemmon, George B",1/25/17,94267,CSA Men,7,"8-11,7-11,11-6,11-4,11-6",Naval Academy,University of Pennsylvania,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Zeitels, Jonathan M","Beck, Randy ",1/25/17,94267,CSA Men,8,"11-6,11-4,11-5",University of Pennsylvania,Naval Academy,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Hagen, Wil ","McCartney, Sam ",1/25/17,94267,CSA Men,9,"11-7,11-7,11-6",University of Pennsylvania,Naval Academy,18542,18554
University of Pennsylvania,Naval Academy,7,2,"Patricolo, Alex ","Norman, Alex ",1/25/17,94267,CSA Men,10,"11-4,8-11,11-6,11-4",Naval Academy,University of Pennsylvania,18542,18554
Brown University,University of Virginia,8,1,"Blecher, Thomas ","Blake, Mason A.",1/27/17,94349,CSA Men,1,"12-10,11-8,9-11,13-11",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Demeulenaere, Philip ","Hansford, Toby S.",1/27/17,94349,CSA Men,2,"7-11,11-2,11-6,11-8",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Odrich, Jarett M.","Walker, Thomas E",1/27/17,94349,CSA Men,3,"11-5,11-8,11-6",University of Virginia,Brown University,18553,18582
Brown University,University of Virginia,8,1,"Pitaro, Nicholas L","Woodworth, Charles K",1/27/17,94349,CSA Men,4,"9-11,6-11,11-7,11-6,11-7",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Caraballo, Ben ","Bubrosky, Grayson P.",1/27/17,94349,CSA Men,5,"11-9,13-11,11-2",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Boyer, Harrison ","Shah, Justin S.",1/27/17,94349,CSA Men,6,"11-5,8-11,11-3,8-11,11-8",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Demeulenaere, Alex ","Bubrosky, Killian ",1/27/17,94349,CSA Men,7,"5-11,16-14,5-11,11-7,11-7",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Blasberg, Charlie ","Dudzik, James G",1/27/17,94349,CSA Men,8,"14-16,11-5,12-10,13-11",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Goel, Palak ","Kapp, Harrison A",1/27/17,94349,CSA Men,9,"11-5,11-6,11-9",Brown University,University of Virginia,18553,18582
Brown University,University of Virginia,8,1,"Chase, Alexander ","Ward, Conner ",1/27/17,94349,CSA Men,10,"11-6,11-8,11-7",Brown University,University of Virginia,18553,18582
Drexel University,Yale University,5,4,"El Atmas, Omar M.","Lovejoy, Spencer W.",1/27/17,94387,CSA Men,1,"11-3,11-5,15-13",Drexel University,Yale University,18562,18540
Drexel University,Yale University,5,4,"Ming, Bransten ","Dembinski, Thomas J",1/27/17,94387,CSA Men,2,"12-10,10-12,5-11,11-7,14-12",Drexel University,Yale University,18562,18540
Drexel University,Yale University,5,4,"Rousselet, lucas ","Cheong, Kah Wah ",1/27/17,94387,CSA Men,3,"15-13,13-11,11-6",Drexel University,Yale University,18562,18540
Drexel University,Yale University,5,4,"Thompson, Michael R.","McClintock, Liam W.",1/27/17,94387,CSA Men,4,"11-9,11-7,11-7",Drexel University,Yale University,18562,18540
Drexel University,Yale University,5,4,"Martin, Max M","Kelly, Atticus D",1/27/17,94387,CSA Men,5,"11-5,11-9,11-6",Yale University,Drexel University,18562,18540
Drexel University,Yale University,5,4,"Willemse, Luke ","Kingshott, Thomas ",1/27/17,94387,CSA Men,6,"11-9,8-11,9-11,11-4,11-8",Drexel University,Yale University,18562,18540
Drexel University,Yale University,5,4,"Kochhar, Arjun ","Solomon, Noel ",1/27/17,94387,CSA Men,7,"9-11,9-11,11-8,11-7,11-5",Yale University,Drexel University,18562,18540
Drexel University,Yale University,5,4,"Broadwater, Pierson R.","Hughes, Josh ",1/27/17,94387,CSA Men,8,"11-13,11-7,11-1,5-11,11-6",Yale University,Drexel University,18562,18540
Drexel University,Yale University,5,4,"McCafferty, Calvin ","Aboul Makarim, Mostafa ",1/27/17,94387,CSA Men,9,"11-8,4-11,13-11,11-6",Yale University,Drexel University,18562,18540
Drexel University,Yale University,5,4,"Dunne, Cillian ","Losty, James ",1/27/17,94387,CSA Men,10,"11-6,6-11,11-3,4-11,11-8",Drexel University,Yale University,18562,18540
Columbia University,Williams College,8,1,"Khalifa, Osama K.","Ruggiero, Jamie ",1/27/17,94630,CSA Men,1,"11-3,11-5,11-3",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Tandon, Rishi ","Fitzgerald, John C",1/27/17,94630,CSA Men,2,"11-6,11-2,11-5",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Madi, Adham ","Means, William W",1/27/17,94630,CSA Men,3,"11-9,11-6,11-1",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Saleem, Arhum ","Shuck, Carl W.",1/27/17,94630,CSA Men,4,"11-3,11-6,11-3",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Sehrawat, Rahul ","Shuck, John R",1/27/17,94630,CSA Men,5,"11-6,9-11,11-2,11-5",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Mann, Robin Singh ","Ruggiero, Will ",1/27/17,94630,CSA Men,6,"11-4,11-5,11-7",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Sekhar, Joshua J","Elizondo, Mason ",1/27/17,94630,CSA Men,7,"11-3,11-3,11-2",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Soper, Richard G.","Smith, Claude K",1/27/17,94630,CSA Men,8,"11-5,5-11,5-11,11-6,11-5",Columbia University,Williams College,18551,18559
Columbia University,Williams College,8,1,"Eisenberg, Ben R.","Amin, Salmaan (Manu) ",1/27/17,94630,CSA Men,9,"11-7,7-11,3-11,11-9,11-8",Williams College,Columbia University,18551,18559
Columbia University,Williams College,8,1,"Anand, Sambhav ","Litvin, Andrew N.",1/27/17,94630,CSA Men,10,"8-11,6-11,11-9,11-3,11-6",Columbia University,Williams College,18551,18559
Bowdoin College,MIT,4,5,"Squiers, Ian ","Restivo, Justin ",1/27/17,95910,CSA Men,1,"11-4,14-12,11-9",Bowdoin College,MIT,18546,18565
Bowdoin College,MIT,4,5,"Finkelstein, Tyler M.","Butler, Satya P.",1/27/17,95910,CSA Men,2,"11-7,11-9,6-11,12-10",MIT,Bowdoin College,18546,18565
Bowdoin College,MIT,4,5,"Kukadia, Vedaant ","Paolella, James H.",1/27/17,95910,CSA Men,3,"11-5,10-12,11-7,11-3",MIT,Bowdoin College,18546,18565
Bowdoin College,MIT,4,5,"Bristol, Benjamin H","Punwaney, Nikhil N.",1/27/17,95910,CSA Men,4,"11-5,11-4,11-7",Bowdoin College,MIT,18546,18565
Bowdoin College,MIT,4,5,"Kim, Sebastian ","Hu, Jeffrey ",1/27/17,95910,CSA Men,5,"15-13,11-6,11-7",Bowdoin College,MIT,18546,18565
Bowdoin College,MIT,4,5,"Das, Neel ","Cooley, George W.",1/27/17,95910,CSA Men,6,"7-11,11-6,11-4,7-11,11-7",MIT,Bowdoin College,18546,18565
Bowdoin College,MIT,4,5,"Lamp, Avery ","Shonrock, Tyler ",1/27/17,95910,CSA Men,7,"8-11,11-9,11-3,11-6",MIT,Bowdoin College,18546,18565
Bowdoin College,MIT,4,5,"Clark, Drew H.","Griggs, Peter A.",1/27/17,95910,CSA Men,8,"9-11,12-10,11-6,7-11,11-6",Bowdoin College,MIT,18546,18565
Bowdoin College,MIT,4,5,"Kang, Wonjune ","Dravid, Arjun ",1/27/17,95910,CSA Men,9,"11-5,11-7,11-1",MIT,Bowdoin College,18546,18565
Bowdoin College,MIT,4,5,"Wei, Elizabeth ","Rase, Travis ",1/27/17,95910,CSA Men,10,"11-3,11-0,11-3",MIT,Bowdoin College,18546,18565
Cornell University,Franklin and Marshall College,5,4,"Osborne, Cole ","Freeman, Harry ",1/27/17,97443,CSA Men,1,"11-3,8-11,11-8,5-11,11-9",Franklin and Marshall College,Cornell University,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Muran, Andrew C.","Soom, Silvio ",1/27/17,97443,CSA Men,2,"11-7,11-5,11-3",Cornell University,Franklin and Marshall College,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Hanson, Perry W.","Abbas, Shamseldeen A",1/27/17,97443,CSA Men,3,"7-11,7-11,11-2,11-6,11-5",Cornell University,Franklin and Marshall College,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Greenwood, Jack P","Senkel, Yannis ",1/27/17,97443,CSA Men,4,"7-11,11-5,11-7,11-8",Cornell University,Franklin and Marshall College,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Jones, J.  August ","Fulton, Samm ",1/27/17,97443,CSA Men,5,"11-6,11-9,4-11,12-10",Cornell University,Franklin and Marshall College,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Jung, Alex ","Hitchenor, Gavan ",1/27/17,97443,CSA Men,6,"11-6,11-9,11-8",Cornell University,Franklin and Marshall College,18543,18572
Cornell University,Franklin and Marshall College,5,4,"McCord, Jack ","Obieta-Chichizola, Sebastian ",1/27/17,97443,CSA Men,7,"11-8,10-12,11-9,11-9",Franklin and Marshall College,Cornell University,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Polikoff, Boden B.","Ong, Kenan ",1/27/17,97443,CSA Men,8,"11-3,8-11,5-11,11-8,11-9",Franklin and Marshall College,Cornell University,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Bassett, Kingman ","Francis, Benjamin ",1/27/17,97443,CSA Men,9,"11-6,9-11,6-11,11-5,11-5",Franklin and Marshall College,Cornell University,18543,18572
Cornell University,Franklin and Marshall College,5,4,"Advani, Ishan ","Gilevskiy, Nikita ",1/27/17,97443,CSA Men,10,"11-6,9-11,4-11,11-8,11-7",Franklin and Marshall College,Cornell University,18543,18572
"Washington, University of",University of Notre Dame,9,0,"Reddy, Raghuvir ","Cooper, Max ",1/27/17,101508,CSA Men,1,"11-7,11-3,11-3","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Ong, Clarence C.","Greer, Henry J.",1/27/17,101508,CSA Men,2,"11-3,11-8","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Yepez, Andres ","Henry, Mary Grace ",1/27/17,101508,CSA Men,3,"11-4,11-5,11-5","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Ting, Nicholas ","McCormick, Matthew E.",1/27/17,101508,CSA Men,4,"11-6,11-2,11-6","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Regio, Claudia ","Vangaever, Vincent P.",1/27/17,101508,CSA Men,5,"11-9,11-0,11-8","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Daigle, Malcolm ","Rooney, Philip B.",1/27/17,101508,CSA Men,6,"11-3,11-6,11-6","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Jahan, Arisha ","McGuinness, John ",1/27/17,101508,CSA Men,7,"11-5,11-1,11-7","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Bawa, Aman ","Mickan, Kevin ",1/27/17,101508,CSA Men,8,"11-9,11-3,11-7","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Kim, Andrew B","Spence, Philip ",1/27/17,101508,CSA Men,9,"11-8,13-11,11-2","Washington, University of",University of Notre Dame,18583,18555
"Washington, University of",University of Notre Dame,9,0,"Shi, Steven ","McCormick, Matthew E.",1/27/17,101508,CSA Men,10,"11-9,11-5,11-5","Washington, University of",University of Notre Dame,18583,18555
"Minnesota, University of",Stanford University,0,9,"Hindy, Yousef ","Ghazanfar, Anas ",1/27/17,101827,CSA Men,1,"11-4,11-5,11-5",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Bernstein, Matthew G.","Bowles, Christopher D.",1/27/17,101827,CSA Men,2,"11-5,11-6,11-7",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Mehrotra, Raghav ","Ledo, Tucker ",1/27/17,101827,CSA Men,3,"11-6,11-6,11-8",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Duffy, Samuel K.","Fox, Kevin J.",1/27/17,101827,CSA Men,4,"11-4,11-5,11-8",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Sarmiento, juan ","Codner, Darren ",1/27/17,101827,CSA Men,5,"11-4,11-4,11-6",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Premutico, Samuel ","Braaten, Jacob ",1/27/17,101827,CSA Men,6,"11-5,11-6,11-5",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Stewart, Matthew ","Gagliano, Joe ",1/27/17,101827,CSA Men,7,"11-4,11-7,11-6",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Peisch, Chris ","Nelson, Russell ",1/27/17,101827,CSA Men,8,"11-6,11-7,11-7",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,"Sternlicht, Will ","Singh, Mohkam ",1/27/17,101827,CSA Men,9,"11-7,11-7,11-7",Stanford University,"Minnesota, University of",18601,18564
"Minnesota, University of",Stanford University,0,9,,,1/27/17,101827,CSA Men,10,unknown,Stanford University,"Minnesota, University of",18601,18564
University of California - Berkeley,"Minnesota, University of",5,4,"Ghazanfar, Anas ","Sarwari, Khalil R.",1/27/17,101828,CSA Men,1,"11-3,12-10,11-6","Minnesota, University of",University of California - Berkeley,18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Jung, David H.","Bowles, Christopher D.",1/27/17,101828,CSA Men,2,"5-11,11-7,11-5,11-8",University of California - Berkeley,"Minnesota, University of",18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Liang, Jaspar ","Ledo, Tucker ",1/27/17,101828,CSA Men,3,"11-8,11-5,11-5",University of California - Berkeley,"Minnesota, University of",18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Saluja, Samridh ","Fox, Kevin J.",1/27/17,101828,CSA Men,4,"11-8,11-8,11-6",University of California - Berkeley,"Minnesota, University of",18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Vives, Jaume ","Codner, Darren ",1/27/17,101828,CSA Men,5,"11-9,11-5,11-8",University of California - Berkeley,"Minnesota, University of",18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Braaten, Jacob ","Chen, Percy ",1/27/17,101828,CSA Men,6,"11-7,11-6,6-11,5-11,11-7","Minnesota, University of",University of California - Berkeley,18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Gagliano, Joe ","Dalal, Nihar ",1/27/17,101828,CSA Men,7,"13-11,11-7,11-9","Minnesota, University of",University of California - Berkeley,18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Nelson, Russell ","Balaji, Sid ",1/27/17,101828,CSA Men,8,"12-10,11-7,8-11,8-11,11-6","Minnesota, University of",University of California - Berkeley,18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,"Gupta, Tanay ","Singh, Mohkam ",1/27/17,101828,CSA Men,9,"11-6,4-11,11-7,11-8",University of California - Berkeley,"Minnesota, University of",18563,18601
University of California - Berkeley,"Minnesota, University of",5,4,,,1/27/17,101828,CSA Men,10,unknown,University of California - Berkeley,"Minnesota, University of",18563,18601
Fordham University,Johns Hopkins University,5,4,"Yuen, Peter ","Shin, Philip ",1/27/17,101889,CSA Men,1,"11-5,11-4,11-6",Fordham University,Johns Hopkins University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Reddy, Rahul ","Czachor, Bruce ",1/27/17,101889,CSA Men,2,"12-10,9-11,11-7,11-7",Johns Hopkins University,Fordham University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Lennon, John W.","Lim, Mick ",1/27/17,101889,CSA Men,3,"11-9,11-8,11-9",Fordham University,Johns Hopkins University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Shinnick, James R.","Coffin, Preston ",1/27/17,101889,CSA Men,4,"16-14,6-11,11-5,11-8",Fordham University,Johns Hopkins University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Tritsch, Michael R.","Hughes, Joseph ",1/27/17,101889,CSA Men,5,"5-11,11-3,11-9,7-11,11-5",Johns Hopkins University,Fordham University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Bahri, Sahil ","Kim, Jonathan ",1/27/17,101889,CSA Men,6,"11-6,11-0,11-3",Fordham University,Johns Hopkins University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Lin, Jerry ","Beatrez, Will ",1/27/17,101889,CSA Men,7,"8-11,11-9,11-7,7-11,11-6",Johns Hopkins University,Fordham University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Ross, Eli ","Vergara, Peter A.",1/27/17,101889,CSA Men,8,"11-6,11-9,6-11,11-9",Johns Hopkins University,Fordham University,18571,18593
Fordham University,Johns Hopkins University,5,4,"Esposito, Justin ","Klein, Jack ",1/27/17,101889,CSA Men,9,"11-4,11-6,11-3",Fordham University,Johns Hopkins University,18571,18593
Fordham University,Johns Hopkins University,5,4,,,1/27/17,101889,CSA Men,10,unknown,Fordham University,Johns Hopkins University,18571,18593
Swarthmore College,Lafayette College,1,8,"Qi, Davy ","Cochran, Jimmy ",1/27/17,101912,CSA Men,1,"11-8,11-3,11-3",Swarthmore College,Lafayette College,18602,18579
Swarthmore College,Lafayette College,1,8,"Perron, David ","You, Dong Shin ",1/27/17,101912,CSA Men,2,"11-7,11-9,11-8",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,"Winn, Andrew S.","Park, Theodore ",1/27/17,101912,CSA Men,3,"11-6,11-9,9-11,11-8",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,"Asher, Tamerlane B.","Sandalow-Ash, Nathaniel ",1/27/17,101912,CSA Men,4,"11-4,11-6,11-9",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,"Steppacher, Paul ","Peterson, Matthew ",1/27/17,101912,CSA Men,5,"11-13,6-11,11-6,11-9,11-9",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,"Mullaney, Charlie W","Iwasaki, Charlotte ",1/27/17,101912,CSA Men,6,"12-10,11-2,11-2",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,"Ahmad, Waseh ","Izes, Amanda ",1/27/17,101912,CSA Men,7,"11-2,11-7,11-2",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,"Nadire, Ryan ","Lam, Angus ",1/27/17,101912,CSA Men,8,"11-5,12-10,11-3",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,"Giacco, Michael ","Kim, Elise ",1/27/17,101912,CSA Men,9,"11-6,11-6,11-4",Lafayette College,Swarthmore College,18602,18579
Swarthmore College,Lafayette College,1,8,,,1/27/17,101912,CSA Men,10,unknown,Lafayette College,Swarthmore College,18602,18579
Georgetown University,"Chicago, University of",7,2,"Wilberg, Tom ","Bowe, Nicholas P.",1/27/17,101928,CSA Men,1,"12-10,11-5,11-8","Chicago, University of",Georgetown University,18578,18603
Georgetown University,"Chicago, University of",7,2,"Tsien, Philip ","Abrams, Jonathan ",1/27/17,101928,CSA Men,2,"11-13,7-11,11-8,11-6,12-10",Georgetown University,"Chicago, University of",18578,18603
Georgetown University,"Chicago, University of",7,2,"McGillivary, Duncan A","Williams, Mac ",1/27/17,101928,CSA Men,3,"11-7,12-10,11-6","Chicago, University of",Georgetown University,18578,18603
Georgetown University,"Chicago, University of",7,2,"Arora, Armaan A.","Hoang, Timothy ",1/27/17,101928,CSA Men,4,"13-11,11-3,11-6",Georgetown University,"Chicago, University of",18578,18603
Georgetown University,"Chicago, University of",7,2,"Russell, William ","Kim, Andrew ",1/27/17,101928,CSA Men,5,"13-11,11-7,11-6",Georgetown University,"Chicago, University of",18578,18603
Georgetown University,"Chicago, University of",7,2,"Ficca, Michael E.","Modin, Jay ",1/27/17,101928,CSA Men,6,"11-5,11-3,11-6",Georgetown University,"Chicago, University of",18578,18603
Georgetown University,"Chicago, University of",7,2,"Colburn, Rory W.","Choi, Seha ",1/27/17,101928,CSA Men,7,"11-2,5-11,12-10,11-2",Georgetown University,"Chicago, University of",18578,18603
Georgetown University,"Chicago, University of",7,2,"Simon, William ","Hantzmon, Tom T.",1/27/17,101928,CSA Men,8,"11-9,11-8,11-8",Georgetown University,"Chicago, University of",18578,18603
Georgetown University,"Chicago, University of",7,2,"Premnath, Gaurav ","Liang, Lucas ",1/27/17,101928,CSA Men,9,"11-8,11-6,12-10",Georgetown University,"Chicago, University of",18578,18603
Georgetown University,"Chicago, University of",7,2,,,1/27/17,101928,CSA Men,10,unknown,"Chicago, University of",Georgetown University,18578,18603
Middlebury College,University of Virginia,4,5,"French, Wyatt ","Blake, Mason A.",1/28/17,94285,CSA Men,1,"11-8,11-9,11-5",Middlebury College,University of Virginia,18538,18582
Middlebury College,University of Virginia,4,5,"Ellen, Jacob ","Hansford, Toby S.",1/28/17,94285,CSA Men,2,"11-7,11-8,11-9",Middlebury College,University of Virginia,18538,18582
Middlebury College,University of Virginia,4,5,"Odrich, Jarett M.","Cadienhead, Andrew ",1/28/17,94285,CSA Men,3,"9-11,11-7,4-11,11-9,11-8",University of Virginia,Middlebury College,18538,18582
Middlebury College,University of Virginia,4,5,"Woodworth, Charles K","Cembalest, Will ",1/28/17,94285,CSA Men,4,"4-11,21-23,11-9,11-6,11-9",University of Virginia,Middlebury College,18538,18582
Middlebury College,University of Virginia,4,5,"Kagan, Jacob A.","Bubrosky, Grayson P.",1/28/17,94285,CSA Men,5,"11-7,12-10,11-8",Middlebury College,University of Virginia,18538,18582
Middlebury College,University of Virginia,4,5,"Shah, Justin S.","Krant, Benjamin R",1/28/17,94285,CSA Men,6,"6-11,11-3,11-9,11-6",University of Virginia,Middlebury College,18538,18582
Middlebury College,University of Virginia,4,5,"Bubrosky, Killian ","Rohrbach, Robert C.",1/28/17,94285,CSA Men,7,"14-12,11-4,13-11",University of Virginia,Middlebury College,18538,18582
Middlebury College,University of Virginia,4,5,"Kurth, William B.","Dudzik, James G",1/28/17,94285,CSA Men,8,"11-9,9-11,11-9,7-11,11-4",Middlebury College,University of Virginia,18538,18582
Middlebury College,University of Virginia,4,5,"Staunton, Stewart B","Bermingham, Nicholas O.",1/28/17,94285,CSA Men,9,"11-9,8-11,12-10,11-8",University of Virginia,Middlebury College,18538,18582
Middlebury College,University of Virginia,4,5,,,1/28/17,94285,CSA Men,10,unknown,Middlebury College,University of Virginia,18538,18582
Haverford College,Lehigh University,9,0,"Dudley, Peter ","Newell, Gordon D.",1/28/17,94421,CSA Men,1,"11-4,11-1,11-8",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Miller, Wallace T.","Bancroft, Nicholas ",1/28/17,94421,CSA Men,2,"11-0,11-5,11-3",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Horwitz, Aaron M.","Bancroft, Cornelius H.",1/28/17,94421,CSA Men,3,"11-9,11-5,11-1",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Singh, Yash B.","Hussey, Colin ",1/28/17,94421,CSA Men,4,"11-6,11-5,11-4",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Liu, Alexander ","Littlefield, Jack B.",1/28/17,94421,CSA Men,5,"11-1,11-9,11-4",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Cole, Zachary ","Moralejo, Juan ",1/28/17,94421,CSA Men,6,"11-6,11-5,11-6",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Dukarm, Ryan ","Rankin, Ben ",1/28/17,94421,CSA Men,7,"11-3,11-2,11-2",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Jog, Shilin ","Mitri, Joseph ",1/28/17,94421,CSA Men,8,"11-1,11-2,11-3",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Soloway, Ben ","Ladell, Ryan ",1/28/17,94421,CSA Men,9,"11-0,11-9,5-11,11-5",Haverford College,Lehigh University,18574,18588
Haverford College,Lehigh University,9,0,"Kalani, Keshav ","White, Peter ",1/28/17,94421,CSA Men,10,"12-10,11-4,11-4",Haverford College,Lehigh University,18574,18588
Naval Academy,Yale University,0,9,"Lovejoy, Spencer W.","Herold, Jack ",1/28/17,94610,CSA Men,1,"5-11,11-5,11-1,11-5",Yale University,Naval Academy,18554,18540
Naval Academy,Yale University,0,9,"Dembinski, Thomas J","Ubina, Senen A.",1/28/17,94610,CSA Men,2,"11-2,11-9,11-8",Yale University,Naval Academy,18554,18540
